open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-06-02 14:00:00,2504.67,2540.79,2495.82,2531.4,44211.7292,2025-06-02 14:59:59.999,111595424.965116,301190,22328.5127,56371566.269988,0
2025-06-02 15:00:00,2531.4,2556.74,2523.36,2544.39,32858.5657,2025-06-02 15:59:59.999,83472481.779456,193764,18141.2736,46085881.749014,0
2025-06-02 16:00:00,2544.39,2553.9,2529.7,2546.78,19362.2562,2025-06-02 16:59:59.999,49191106.77393,148370,8843.2578,22470430.159952,0
2025-06-02 17:00:00,2546.78,2552.99,2538.56,2549.74,18432.07,2025-06-02 17:59:59.999,46934299.993341,139702,7402.4495,18847693.462756,0
2025-06-02 18:00:00,2549.74,2565.56,2538.0,2544.47,26962.9825,2025-06-02 18:59:59.999,68837481.821231,159036,11922.9155,30450205.623792,0
2025-06-02 19:00:00,2544.48,2549.4,2524.8,2532.44,19354.3219,2025-06-02 19:59:59.999,49086976.153476,117654,9617.1011,24398146.836132,0
2025-06-02 20:00:00,2532.45,2547.9,2532.2,2539.74,11321.8911,2025-06-02 20:59:59.999,28768521.27307,86765,5953.9617,15128308.850315,0
2025-06-02 21:00:00,2539.74,2561.34,2539.74,2560.55,12463.5181,2025-06-02 21:59:59.999,31798137.041458,88432,6633.8157,16930179.981633,0
2025-06-02 22:00:00,2560.55,2585.0,2560.22,2584.57,26859.8077,2025-06-02 22:59:59.999,69192216.615087,178644,14677.5279,37812275.232706,0
2025-06-02 23:00:00,2584.58,2615.0,2582.7,2607.41,35308.1031,2025-06-02 23:59:59.999,91888387.004273,198674,20039.7978,52136025.546656,0
2025-06-03 00:00:00,2607.42,2626.5,2601.63,2621.91,36166.3352,2025-06-03 00:59:59.999,94612086.097584,230379,18841.0914,49305311.941353,0
2025-06-03 01:00:00,2621.91,2649.91,2616.1,2646.1,33151.83,2025-06-03 01:59:59.999,87330975.309362,219293,17975.5162,47359386.759631,0
2025-06-03 02:00:00,2646.11,2648.0,2613.0,2616.21,31845.274,2025-06-03 02:59:59.999,83767828.879743,178223,13448.4851,35364329.923708,0
2025-06-03 03:00:00,2616.21,2619.75,2589.3,2603.39,29867.1929,2025-06-03 03:59:59.999,77741167.777582,159940,15161.7715,39459288.503876,0
2025-06-03 04:00:00,2603.38,2605.0,2589.91,2591.99,14555.2069,2025-06-03 04:59:59.999,37788388.617911,93598,7928.0131,20582843.568211,0
2025-06-03 05:00:00,2591.99,2617.72,2591.66,2614.76,15517.2626,2025-06-03 05:59:59.999,40422117.67498,83960,9689.9658,25243201.414109,0
2025-06-03 06:00:00,2614.75,2618.93,2604.46,2618.54,9592.4922,2025-06-03 06:59:59.999,25049128.803747,74874,5227.5887,13652604.185768,0
2025-06-03 07:00:00,2618.55,2620.75,2607.76,2609.99,11503.0036,2025-06-03 07:59:59.999,30067429.74373,71765,5154.1415,13472382.588322,0
2025-06-03 08:00:00,2610.0,2611.24,2594.79,2607.29,18135.9118,2025-06-03 08:59:59.999,47203152.086883,107612,8589.4478,22359859.224471,0
2025-06-03 09:00:00,2607.29,2619.14,2601.45,2614.49,13063.6074,2025-06-03 09:59:59.999,34091015.632931,70196,5611.8454,14652241.423372,0
2025-06-03 10:00:00,2614.5,2620.34,2610.0,2611.46,12197.3208,2025-06-03 10:59:59.999,31909209.968076,63665,5162.2476,13503731.067907,0
2025-06-03 11:00:00,2611.46,2616.93,2600.72,2601.78,9452.6999,2025-06-03 11:59:59.999,24672017.792326,68480,5481.7844,14312629.754634,0
2025-06-03 12:00:00,2601.78,2613.43,2598.02,2609.76,13342.1615,2025-06-03 12:59:59.999,34767776.999206,86478,6800.4523,17721463.063552,0
2025-06-03 13:00:00,2609.76,2632.82,2607.09,2626.81,26275.757,2025-06-03 13:59:59.999,68885845.858597,191700,14561.4613,38177933.198536,0
2025-06-03 14:00:00,2626.81,2655.38,2613.8,2648.6,32115.2029,2025-06-03 14:59:59.999,84646806.042932,254950,18216.167,48032516.046907,0
2025-06-03 15:00:00,2648.59,2651.51,2616.66,2623.58,30478.8142,2025-06-03 15:59:59.999,80322634.424251,212178,14959.3081,39434228.505913,0
2025-06-03 16:00:00,2623.58,2625.24,2602.56,2605.41,22411.1207,2025-06-03 16:59:59.999,58594180.574521,184386,10642.4416,27828653.938379,0
2025-06-03 17:00:00,2605.42,2627.39,2603.3,2619.11,17181.7406,2025-06-03 17:59:59.999,44996629.254049,125064,8782.1073,23004340.534645,0
2025-06-03 18:00:00,2619.12,2620.67,2607.2,2618.41,9789.5135,2025-06-03 18:59:59.999,25581664.824306,94690,5160.4904,13485583.697953,0
2025-06-03 19:00:00,2618.42,2628.57,2615.11,2625.16,10291.7347,2025-06-03 19:59:59.999,26988094.999768,94626,5434.6327,14251060.183365,0
2025-06-03 20:00:00,2625.19,2625.61,2594.4,2614.99,16402.9637,2025-06-03 20:59:59.999,42819385.071354,126121,8071.6486,21074896.120359,0
2025-06-03 21:00:00,2615.0,2616.74,2575.0,2589.22,20058.071,2025-06-03 21:59:59.999,52094341.774798,122543,8341.8124,21675915.902974,0
2025-06-03 22:00:00,2589.23,2610.17,2586.53,2604.5,10704.9673,2025-06-03 22:59:59.999,27824160.531299,106561,5154.0149,13394641.453734,0
2025-06-03 23:00:00,2604.5,2604.9,2586.56,2593.36,10282.8595,2025-06-03 23:59:59.999,26686038.360889,77069,3775.9249,9798419.452877,0
2025-06-04 00:00:00,2593.35,2603.0,2583.5,2598.99,13375.5425,2025-06-04 00:59:59.999,34701877.845181,107814,5226.7349,13561607.335985,0
2025-06-04 01:00:00,2599.0,2622.77,2598.64,2612.29,15362.8054,2025-06-04 01:59:59.999,40109939.434258,105977,7059.4946,18431919.068509,0
2025-06-04 02:00:00,2612.3,2620.99,2610.01,2612.24,8865.9321,2025-06-04 02:59:59.999,23186156.606266,71919,4134.7143,10814938.51231,0
2025-06-04 03:00:00,2612.25,2640.83,2610.0,2627.9,24194.6402,2025-06-04 03:59:59.999,63634268.769389,113609,13092.6499,34429107.852488,0
2025-06-04 04:00:00,2627.89,2638.15,2622.79,2637.26,13796.2638,2025-06-04 04:59:59.999,36266617.336476,76686,7338.8108,19295012.759718,0
2025-06-04 05:00:00,2637.26,2644.77,2619.3,2624.7,31289.3858,2025-06-04 05:59:59.999,82312701.56046,130065,14408.7741,37920341.218109,0
2025-06-04 06:00:00,2624.71,2634.45,2621.38,2629.32,9277.4984,2025-06-04 06:59:59.999,24374268.966679,58853,4724.5468,12414010.584575,0
2025-06-04 07:00:00,2629.32,2634.0,2622.45,2627.74,8575.0034,2025-06-04 07:59:59.999,22529085.666758,62011,4455.0639,11704199.182938,0
2025-06-04 08:00:00,2627.75,2646.05,2627.74,2640.99,15919.2438,2025-06-04 08:59:59.999,42014757.472222,87500,9424.1036,24872212.148964,0
2025-06-04 09:00:00,2641.0,2647.77,2630.2,2643.43,15675.3127,2025-06-04 09:59:59.999,41368069.988636,83654,8396.7465,22163265.857926,0
2025-06-04 10:00:00,2643.43,2650.0,2635.2,2638.45,14828.3446,2025-06-04 10:59:59.999,39181571.479693,80824,7251.4397,19162716.943591,0
2025-06-04 11:00:00,2638.44,2644.88,2624.0,2624.4,17046.019,2025-06-04 11:59:59.999,44856999.56849,101120,9060.8311,23847941.522468,0
2025-06-04 12:00:00,2624.41,2638.68,2614.51,2616.73,37104.8818,2025-06-04 12:59:59.999,97321692.132837,151436,18200.4086,47729680.907435,0
2025-06-04 13:00:00,2616.74,2628.72,2607.8,2614.78,23843.9691,2025-06-04 13:59:59.999,62400494.332822,152666,12848.5777,33629320.988729,0
2025-06-04 14:00:00,2614.77,2641.7,2594.49,2640.38,45960.6861,2025-06-04 14:59:59.999,120103198.780418,211507,23688.998,61929316.418293,0
2025-06-04 15:00:00,2640.38,2679.88,2633.76,2667.93,65791.7486,2025-06-04 15:59:59.999,174891059.953312,291950,38192.8028,101534554.272274,0
2025-06-04 16:00:00,2667.92,2669.59,2648.47,2660.0,30918.8763,2025-06-04 16:59:59.999,82207300.696192,145840,17808.1208,47355294.54898,0
2025-06-04 17:00:00,2660.0,2660.01,2631.26,2635.07,22537.5577,2025-06-04 17:59:59.999,59535516.129166,135900,9883.4377,26105388.072586,0
2025-06-04 18:00:00,2635.07,2642.24,2625.55,2629.11,12668.5906,2025-06-04 18:59:59.999,33395088.741732,89270,6331.4975,16694851.343599,0
2025-06-04 19:00:00,2629.11,2633.21,2622.22,2623.72,11182.5712,2025-06-04 19:59:59.999,29380508.477466,97369,5886.788,15467002.312999,0
2025-06-04 20:00:00,2623.72,2625.1,2599.11,2605.67,25315.5245,2025-06-04 20:59:59.999,66049246.189896,146095,10618.7001,27706805.102984,0
2025-06-04 21:00:00,2605.67,2623.59,2599.6,2618.75,14143.3657,2025-06-04 21:59:59.999,36946900.974571,86661,8810.3426,23017867.372734,0
2025-06-04 22:00:00,2618.75,2621.46,2604.0,2605.6,14343.0869,2025-06-04 22:59:59.999,37448046.542538,90667,8458.8632,22085395.848766,0
2025-06-04 23:00:00,2605.6,2616.67,2599.54,2607.68,10477.9712,2025-06-04 23:59:59.999,27322239.03949,74926,5064.1426,13207278.700347,0
2025-06-05 00:00:00,2607.68,2614.58,2601.25,2611.7,10614.3988,2025-06-05 00:59:59.999,27691070.246712,92228,5047.4911,13167341.03323,0
2025-06-05 01:00:00,2611.71,2615.91,2604.57,2608.47,7260.2043,2025-06-05 01:59:59.999,18946887.963367,61292,3198.3647,8347465.166141,0
2025-06-05 02:00:00,2608.49,2628.64,2608.49,2620.07,13794.1134,2025-06-05 02:59:59.999,36154416.617529,84246,6559.9143,17191991.635687,0
2025-06-05 03:00:00,2620.07,2632.47,2617.31,2624.99,9007.3477,2025-06-05 03:59:59.999,23650471.161328,70038,4799.8296,12603168.220764,0
2025-06-05 04:00:00,2625.0,2634.46,2620.99,2630.37,12573.0893,2025-06-05 04:59:59.999,33062700.870465,77017,6514.2701,17131300.543178,0
2025-06-05 05:00:00,2630.37,2631.54,2608.47,2613.11,14722.3471,2025-06-05 05:59:59.999,38548495.860757,97710,5892.9151,15428004.650417,0
2025-06-05 06:00:00,2613.11,2618.02,2602.5,2604.33,17641.4411,2025-06-05 06:59:59.999,46037132.639557,90759,9393.9895,24514146.387991,0
2025-06-05 07:00:00,2604.33,2615.09,2601.08,2604.08,16588.0033,2025-06-05 07:59:59.999,43258527.063033,79593,9225.0844,24054628.841615,0
2025-06-05 08:00:00,2604.09,2610.5,2597.91,2605.42,12723.8749,2025-06-05 08:59:59.999,33146153.67933,78741,5965.2255,15541201.676477,0
2025-06-05 09:00:00,2605.42,2610.41,2602.08,2609.69,10670.4434,2025-06-05 09:59:59.999,27815469.636398,61083,5524.5282,14402505.454162,0
2025-06-05 10:00:00,2609.68,2613.72,2580.88,2596.69,25342.6125,2025-06-05 10:59:59.999,65780502.740071,119958,11000.2342,28550998.45038,0
2025-06-05 11:00:00,2596.69,2609.5,2593.5,2608.01,11101.9098,2025-06-05 11:59:59.999,28896342.513124,77829,6670.5304,17364013.858785,0
2025-06-05 12:00:00,2608.01,2640.86,2605.59,2631.66,35312.5566,2025-06-05 12:59:59.999,92720537.221771,172466,17669.6757,46409144.40743,0
2025-06-05 13:00:00,2631.65,2635.69,2580.0,2589.87,52277.9482,2025-06-05 13:59:59.999,136520437.602576,251575,25146.0798,65676628.087026,0
2025-06-05 14:00:00,2589.87,2615.7,2562.85,2587.78,74318.5506,2025-06-05 14:59:59.999,192088787.665456,357176,38099.7885,98497094.676325,0
2025-06-05 15:00:00,2587.78,2602.49,2582.0,2589.43,20203.3823,2025-06-05 15:59:59.999,52382089.254796,146864,10367.9206,26880522.261293,0
2025-06-05 16:00:00,2589.44,2591.59,2552.91,2559.38,51461.8694,2025-06-05 16:59:59.999,132090061.856178,284505,24086.0063,61808106.381192,0
2025-06-05 17:00:00,2559.39,2577.47,2558.61,2570.2,18630.2069,2025-06-05 17:59:59.999,47863185.657559,152762,9080.6811,23327426.969304,0
2025-06-05 18:00:00,2570.19,2583.99,2554.32,2576.3,22228.605,2025-06-05 18:59:59.999,57183808.555855,167077,11187.3458,28782570.963725,0
2025-06-05 19:00:00,2576.3,2578.3,2506.4,2528.96,64815.4207,2025-06-05 19:59:59.999,164229206.60372,324966,27250.4397,69040080.742626,0
2025-06-05 20:00:00,2528.96,2535.7,2393.47,2398.9,154678.8788,2025-06-05 20:59:59.999,378983451.15550095,622236,60374.6675,147895939.407084,0
2025-06-05 21:00:00,2398.91,2449.16,2391.66,2437.29,79331.785,2025-06-05 21:59:59.999,192065126.815224,329485,41459.281,100369418.509073,0
2025-06-05 22:00:00,2437.29,2437.3,2409.64,2430.15,40895.8698,2025-06-05 22:59:59.999,99113411.518224,207279,17994.2027,43602418.224289,0
2025-06-05 23:00:00,2430.16,2436.09,2411.3,2414.01,32743.1755,2025-06-05 23:59:59.999,79344465.002655,174321,15578.2255,37753129.912533,0
2025-06-06 00:00:00,2414.02,2428.38,2381.49,2426.41,62484.0585,2025-06-06 00:59:59.999,150538323.632208,272923,28038.8185,67552782.072593,0
2025-06-06 01:00:00,2426.42,2429.05,2416.68,2421.7,22545.2438,2025-06-06 01:59:59.999,54633505.517653,137465,9542.4374,23126997.736048,0
2025-06-06 02:00:00,2421.7,2436.48,2402.7,2435.4,39186.2993,2025-06-06 02:59:59.999,94669002.705951,166827,22438.6749,54213927.898151,0
2025-06-06 03:00:00,2435.4,2457.12,2428.0,2455.71,28783.9694,2025-06-06 03:59:59.999,70321639.323031,140685,16285.363,39783065.931078,0
2025-06-06 04:00:00,2455.7,2463.8,2447.23,2458.92,24169.3302,2025-06-06 04:59:59.999,59317957.376757,137538,11568.3375,28392577.467189,0
2025-06-06 05:00:00,2458.93,2465.6,2446.68,2459.88,20073.6746,2025-06-06 05:59:59.999,49322646.9079,102226,9223.7754,22669287.674979,0
2025-06-06 06:00:00,2459.89,2468.55,2450.0,2457.95,20276.8654,2025-06-06 06:59:59.999,49861739.583144,101429,9862.7886,24254675.936374,0
2025-06-06 07:00:00,2457.96,2466.9,2451.0,2455.64,25288.6122,2025-06-06 07:59:59.999,62144658.553889,102276,14606.346,35893802.571882,0
2025-06-06 08:00:00,2455.64,2466.09,2454.01,2461.3,14048.9605,2025-06-06 08:59:59.999,34579582.207231,83526,6478.3176,15943371.152947,0
2025-06-06 09:00:00,2461.29,2482.27,2459.82,2468.53,21151.0388,2025-06-06 09:59:59.999,52274272.666518,129153,10629.8627,26275070.313688,0
2025-06-06 10:00:00,2468.53,2487.0,2468.5,2481.8,18795.6106,2025-06-06 10:59:59.999,46625331.661255,109346,8972.5782,22257764.013259,0
2025-06-06 11:00:00,2481.8,2493.82,2472.4,2476.15,20077.5157,2025-06-06 11:59:59.999,49838309.605751,122372,9137.2316,22685337.845784,0
2025-06-06 12:00:00,2476.15,2500.0,2466.45,2475.48,40024.7866,2025-06-06 12:59:59.999,99377617.012322,200326,18673.1987,46377248.711843,0
2025-06-06 13:00:00,2475.48,2519.9,2475.48,2503.11,39271.229,2025-06-06 13:59:59.999,98050769.606631,206794,20273.9365,50630952.166813,0
2025-06-06 14:00:00,2503.11,2524.21,2494.98,2518.85,29393.5044,2025-06-06 14:59:59.999,73768754.191143,191429,14449.7049,36267336.777325,0
2025-06-06 15:00:00,2518.84,2531.36,2496.2,2509.63,39792.7053,2025-06-06 15:59:59.999,99937481.651433,197492,22689.5366,56979790.59977,0
2025-06-06 16:00:00,2509.62,2518.38,2492.49,2497.5,25441.7221,2025-06-06 16:59:59.999,63783944.292987,160730,13758.6034,34499048.701698,0
2025-06-06 17:00:00,2497.5,2501.51,2483.22,2499.5,22482.8877,2025-06-06 17:59:59.999,56000448.44249,153086,10971.364,27332130.868253,0
2025-06-06 18:00:00,2499.51,2503.9,2488.65,2495.08,10513.8997,2025-06-06 18:59:59.999,26230447.488984,123566,4510.7315,11253369.396886,0
2025-06-06 19:00:00,2495.08,2502.2,2483.98,2484.02,12247.737,2025-06-06 19:59:59.999,30525879.418636,114773,4991.5563,12440634.849481,0
2025-06-06 20:00:00,2484.02,2507.06,2482.2,2499.71,10513.4777,2025-06-06 20:59:59.999,26237358.245884,98411,5968.3869,14894865.867872,0
2025-06-06 21:00:00,2499.71,2499.94,2487.43,2491.52,10237.6826,2025-06-06 21:59:59.999,25522306.704343,62515,6412.0205,15984176.285647,0
2025-06-06 22:00:00,2491.52,2493.47,2477.26,2482.62,12973.1399,2025-06-06 22:59:59.999,32224670.342719,80251,6066.4993,15071725.732023,0
2025-06-06 23:00:00,2482.61,2483.13,2472.71,2476.1,9069.5464,2025-06-06 23:59:59.999,22469390.637094,51621,5035.951,12477185.930448,0
2025-06-07 00:00:00,2476.1,2482.59,2457.0,2480.81,21473.0701,2025-06-07 00:59:59.999,53014719.990337,121809,13075.2703,32290842.686877,0
2025-06-07 01:00:00,2480.8,2481.18,2466.5,2471.3,9306.421,2025-06-07 01:59:59.999,23017627.996279,84775,4545.2008,11244722.310674,0
2025-06-07 02:00:00,2471.3,2482.0,2468.35,2479.99,8146.1534,2025-06-07 02:59:59.999,20160341.25335,68990,5308.2329,13136434.660527,0
2025-06-07 03:00:00,2479.98,2493.47,2477.51,2488.98,14142.6112,2025-06-07 03:59:59.999,35174920.983214,87802,7784.0865,19362575.515055,0
2025-06-07 04:00:00,2488.99,2490.95,2480.0,2490.04,8772.0965,2025-06-07 04:59:59.999,21807682.546734,59345,5344.1156,13287359.720204,0
2025-06-07 05:00:00,2490.04,2497.0,2485.5,2494.0,13762.1977,2025-06-07 05:59:59.999,34299119.901198,45978,7618.6904,18983230.470522,0
2025-06-07 06:00:00,2494.0,2501.47,2484.42,2501.34,14477.1655,2025-06-07 06:59:59.999,36081890.566847,53236,7065.9604,17613253.507196,0
2025-06-07 07:00:00,2501.34,2502.0,2487.5,2491.28,9285.298,2025-06-07 07:59:59.999,23145256.643778,49151,4650.072,11591124.316163,0
2025-06-07 08:00:00,2491.27,2492.23,2482.11,2483.87,5640.965,2025-06-07 08:59:59.999,14029597.126022,43512,2795.0807,6952072.687955,0
2025-06-07 09:00:00,2483.88,2490.41,2483.2,2485.8,4175.6898,2025-06-07 09:59:59.999,10382206.492056,35525,2489.3718,6189123.984536,0
2025-06-07 10:00:00,2485.8,2496.94,2484.61,2495.01,10253.0605,2025-06-07 10:59:59.999,25552620.959146,51981,4676.9853,11656056.147603,0
2025-06-07 11:00:00,2495.01,2501.4,2492.82,2495.75,9099.2939,2025-06-07 11:59:59.999,22719639.493633,51584,4785.2017,11948660.056928,0
2025-06-07 12:00:00,2495.76,2507.28,2493.57,2497.85,12861.845,2025-06-07 12:59:59.999,32152405.146951,66524,7605.5298,19012360.786132,0
2025-06-07 13:00:00,2497.85,2514.48,2492.81,2507.4,15798.0874,2025-06-07 13:59:59.999,39573808.785946,83131,8461.7676,21200006.800689,0
2025-06-07 14:00:00,2507.4,2518.31,2505.0,2515.65,13401.7507,2025-06-07 14:59:59.999,33669997.462368,76106,6415.6569,16117286.247017,0
2025-06-07 15:00:00,2515.66,2523.61,2513.0,2519.75,14300.9653,2025-06-07 15:59:59.999,36012879.147845,89950,6297.0545,15857919.67387,0
2025-06-07 16:00:00,2519.75,2525.79,2508.54,2510.18,16942.6881,2025-06-07 16:59:59.999,42645976.792097,100217,6895.4811,17360374.013229,0
2025-06-07 17:00:00,2510.17,2513.64,2506.69,2508.01,8415.4969,2025-06-07 17:59:59.999,21127950.762891,52985,3429.4145,8609839.787396,0
2025-06-07 18:00:00,2508.0,2523.45,2507.41,2516.98,8976.149,2025-06-07 18:59:59.999,22585072.300654,70780,4410.2855,11096834.552847,0
2025-06-07 19:00:00,2516.99,2523.8,2516.58,2517.31,6690.2011,2025-06-07 19:59:59.999,16859412.048527,46217,2747.8487,6924244.475975,0
2025-06-07 20:00:00,2517.3,2525.56,2517.3,2521.97,6628.2824,2025-06-07 20:59:59.999,16719570.440689,45049,2813.3501,7095780.211682,0
2025-06-07 21:00:00,2521.97,2523.58,2518.26,2522.13,3807.5826,2025-06-07 21:59:59.999,9599326.706799,28149,1748.228,4407400.923871,0
2025-06-07 22:00:00,2522.13,2544.36,2519.59,2535.4,19975.1582,2025-06-07 22:59:59.999,50619234.455917,111813,11230.1241,28456305.734903,0
2025-06-07 23:00:00,2535.4,2536.06,2522.03,2524.63,8455.445,2025-06-07 23:59:59.999,21369544.302006,62900,3420.3327,8643662.705846,0
2025-06-08 00:00:00,2524.64,2525.92,2514.4,2517.51,11104.6327,2025-06-08 00:59:59.999,27981734.093198,56843,6736.1547,16974655.175581,0
2025-06-08 01:00:00,2517.5,2521.52,2511.1,2518.87,10088.7248,2025-06-08 01:59:59.999,25372829.350832,58916,5962.0105,14995752.252385,0
2025-06-08 02:00:00,2518.87,2518.88,2511.61,2511.68,8623.6211,2025-06-08 02:59:59.999,21680683.880024,48796,5243.9524,13183280.558274,0
2025-06-08 03:00:00,2511.68,2514.68,2508.08,2511.72,7402.9294,2025-06-08 03:59:59.999,18587989.247364,39433,4261.0942,10699495.218043,0
2025-06-08 04:00:00,2511.72,2519.9,2508.32,2516.22,6221.044,2025-06-08 04:59:59.999,15642624.309281,35465,3125.5667,7859801.544944,0
2025-06-08 05:00:00,2516.22,2516.41,2508.38,2511.41,5489.5184,2025-06-08 05:59:59.999,13790397.339728,30632,2819.2082,7081806.547977,0
2025-06-08 06:00:00,2511.41,2517.49,2511.01,2512.81,5164.4578,2025-06-08 06:59:59.999,12986457.061353,37465,2907.9983,7312100.229451,0
2025-06-08 07:00:00,2512.81,2516.4,2511.22,2514.45,3882.5876,2025-06-08 07:59:59.999,9760461.300034,33873,2346.5489,5899097.308824,0
2025-06-08 08:00:00,2514.45,2521.13,2514.45,2516.36,7408.3308,2025-06-08 08:59:59.999,18650329.468029,38878,4704.1044,11841747.137287,0
2025-06-08 09:00:00,2516.37,2517.3,2490.58,2497.48,24736.1787,2025-06-08 09:59:59.999,61872706.672897,97652,11884.7594,29728023.474413,0
2025-06-08 10:00:00,2497.48,2504.2,2492.0,2503.04,13588.3765,2025-06-08 10:59:59.999,33936155.0839,59957,7797.9637,19477727.655065,0
2025-06-08 11:00:00,2503.04,2517.0,2503.0,2513.51,10878.5849,2025-06-08 11:59:59.999,27319232.310484,58547,6256.1949,15707811.442434,0
2025-06-08 12:00:00,2513.5,2514.45,2500.21,2507.69,9692.7762,2025-06-08 12:59:59.999,24309970.969283,52348,5115.7369,12830053.862362,0
2025-06-08 13:00:00,2507.7,2527.35,2505.8,2508.78,14403.3958,2025-06-08 13:59:59.999,36235926.240293,80511,7399.7048,18622147.645625,0
2025-06-08 14:00:00,2508.78,2516.47,2503.53,2514.45,9041.5142,2025-06-08 14:59:59.999,22691396.75098,66656,4618.3516,11591419.64201,0
2025-06-08 15:00:00,2514.45,2521.61,2511.68,2514.44,7626.2408,2025-06-08 15:59:59.999,19190499.94232,54218,3478.3464,8752729.04014,0
2025-06-08 16:00:00,2514.44,2529.93,2512.62,2527.91,13926.8426,2025-06-08 16:59:59.999,35145857.305836,81211,7016.2957,17705801.306754,0
2025-06-08 17:00:00,2527.9,2534.56,2522.35,2523.2,13042.8185,2025-06-08 17:59:59.999,32981426.881779,63152,5978.7566,15118459.1637,0
2025-06-08 18:00:00,2523.2,2533.17,2518.85,2532.23,14317.9884,2025-06-08 18:59:59.999,36205767.007457,51823,5617.8842,14205100.361915,0
2025-06-08 19:00:00,2532.23,2540.5,2529.17,2532.56,12908.5788,2025-06-08 19:59:59.999,32726705.789112,46446,6080.7377,15419234.648627,0
2025-06-08 20:00:00,2532.56,2537.68,2529.6,2531.19,7711.7624,2025-06-08 20:59:59.999,19534440.323431,47076,3527.3121,8934482.623706,0
2025-06-08 21:00:00,2531.18,2548.63,2531.18,2538.19,7949.6876,2025-06-08 21:59:59.999,20184291.571431,44980,4101.8411,10414617.753272,0
2025-06-08 22:00:00,2538.2,2540.19,2500.0,2507.99,30075.1901,2025-06-08 22:59:59.999,75673946.937296,139659,12094.0779,30424844.113464,0
2025-06-08 23:00:00,2507.99,2513.51,2500.83,2509.83,11188.9318,2025-06-08 23:59:59.999,28054919.223313,76638,5987.186,15014143.344188,0
