open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-04-30 16:00:00,94004.63,94189.58,93528.71,93939.98,690.56111,2025-04-30 16:59:59.999,64811167.9306455,177989,377.37496,35411341.949994,0
2025-04-30 17:00:00,93939.98,94267.14,93752.15,94100.39,402.85742,2025-04-30 17:59:59.999,37893717.2192041,112058,186.65678,17554282.171116,0
2025-04-30 18:00:00,94100.39,94500.0,94009.12,94078.24,510.06539,2025-04-30 18:59:59.999,48072550.8291331,166067,238.39751,22473584.5092301,0
2025-04-30 19:00:00,94078.23,94266.36,93757.63,94152.01,432.10412,2025-04-30 19:59:59.999,40626085.3608206,145778,172.15458,16190422.73118,0
2025-04-30 20:00:00,94152.01,94739.14,94109.46,94555.99,896.76548,2025-04-30 20:59:59.999,84744285.8220498,143729,533.14698,50385926.9867207,0
2025-04-30 21:00:00,94556.0,94784.1,94382.35,94419.0,330.16484,2025-04-30 21:59:59.999,31230694.9973454,84461,150.03394,14192973.3318457,0
2025-04-30 22:00:00,94418.99,94720.0,94059.69,94114.05,512.06584,2025-04-30 22:59:59.999,48295560.5888366,115466,184.46057,17401059.5911544,0
2025-04-30 23:00:00,94114.05,94333.34,94005.0,94172.0,355.66929,2025-04-30 23:59:59.999,33499083.2730366,82902,164.1491,15462385.3881488,0
2025-05-01 00:00:00,94172.0,94405.47,94130.43,94405.47,326.248,2025-05-01 00:59:59.999,30761245.6889469,82111,166.25881,15675562.2522784,0
2025-05-01 01:00:00,94405.46,94710.0,94398.51,94636.51,502.12633,2025-05-01 01:59:59.999,47502482.7197853,94092,281.79082,26658133.4830012,0
2025-05-01 02:00:00,94636.5,94972.5,94620.0,94867.46,891.42578,2025-05-01 02:59:59.999,84545161.9448092,83394,531.56509,50405764.0620861,0
2025-05-01 03:00:00,94867.46,95040.3,94688.75,94782.6,1157.63769,2025-05-01 03:59:59.999,109831465.9120751,93667,771.31333,73185488.541445,0
2025-05-01 04:00:00,94782.6,94934.99,94714.38,94860.51,258.99247,2025-05-01 04:59:59.999,24555611.8300147,52215,137.89301,13073521.9405911,0
2025-05-01 05:00:00,94860.51,95178.11,94840.38,95147.96,677.05143,2025-05-01 05:59:59.999,64338031.4728104,72558,359.15998,34131335.3646348,0
2025-05-01 06:00:00,95147.97,95180.0,94806.23,94888.85,467.41491,2025-05-01 06:59:59.999,44405697.6618929,56362,136.41577,12959157.5374111,0
2025-05-01 07:00:00,94888.85,95130.01,94800.0,95025.84,476.89004,2025-05-01 07:59:59.999,45318495.1864443,44057,272.60176,25907311.2749065,0
2025-05-01 08:00:00,95025.84,95210.16,94913.04,95210.16,423.56462,2025-05-01 08:59:59.999,40285108.4223869,51237,240.07302,22836291.0329811,0
2025-05-01 09:00:00,95210.16,95817.78,95140.18,95520.99,1159.84689,2025-05-01 09:59:59.999,110766846.8880894,107155,735.22028,70222027.5017133,0
2025-05-01 10:00:00,95520.99,96396.31,95520.98,96169.01,1865.7971,2025-05-01 10:59:59.999,179260015.5821264,216613,1150.93902,110566149.5237229,0
2025-05-01 11:00:00,96169.01,96250.4,95836.57,96180.01,787.87727,2025-05-01 11:59:59.999,75707560.5001861,102147,378.69256,36396844.6959496,0
2025-05-01 12:00:00,96180.01,96463.18,96116.14,96373.2,822.173,2025-05-01 12:59:59.999,79161733.1044353,109217,394.45532,37981174.6697652,0
2025-05-01 13:00:00,96373.2,96734.89,95769.66,95809.52,1740.4931,2025-05-01 13:59:59.999,167576600.4423912,276222,691.83461,66646412.5486862,0
2025-05-01 14:00:00,95809.52,96908.28,95809.52,96827.99,2767.87823,2025-05-01 14:59:59.999,266672676.94019192,294440,1201.16505,115766487.7036786,0
2025-05-01 15:00:00,96828.0,97424.02,96751.3,96854.3,2068.94782,2025-05-01 15:59:59.999,200852163.8634918,302548,1212.34617,117699584.7132224,0
2025-05-01 16:00:00,96854.31,97367.26,96854.3,97007.14,960.27808,2025-05-01 16:59:59.999,93290149.7289041,154635,465.31073,45204260.2869598,0
